"city","state","zipcode","areacode","FIPS","County","PrefApprovedNot","Type"
"Lakedale","NC","28306","910","37051","Cumberland","N",
"Lakefield","MN","56150","507","27063","Jackson","P",
"Lakehead","CA","96051","530","06089","Shasta","P",
"Lakehead","CA","96070","530","06089","Shasta","A","P"
"Lakehills","TX","78063","830","48019","Bandera","A",
"Lakehurst","NJ","08733","732","34029","Ocean","P",
"Lakehurst","NJ","08759","732","34029","Ocean","A",
"Lakehurst NAEC","NJ","08733","732","34029","Ocean","A",
"Lakeland","FL","33801","863","12105","Polk","P",
"Lakeland","FL","33802","863","12105","Polk","P","P"
"Lakeland","FL","33803","863","12105","Polk","P",
"Lakeland","FL","33804","863","12105","Polk","P","P"
"Lakeland","FL","33805","863","12105","Polk","P",
"Lakeland","FL","33806","863","12105","Polk","P","P"
"Lakeland","FL","33807","863","12105","Polk","P","P"
"Lakeland","FL","33809","863","12105","Polk","P",
"Lakeland","FL","33810","863","12105","Polk","P",
"Lakeland","FL","33811","863","12105","Polk","P",
"Lakeland","FL","33812","863","12105","Polk","P",
"Lakeland","FL","33813","863","12105","Polk","P",
"Lakeland","FL","33815","863","12105","Polk","P",
"Lakeland","GA","31635","229","13173","Lanier","P",
"Lakeland","LA","70752","225","22077","Pointe Coupee","P",
"Lakeland","MI","48143","810","26093","Livingston","P","P"
"Lakeland","MN","55043","651","27163","Washington","P",
"Lakeland","MO","65026","573","29131","Miller","N",
"Lakeland","NJ","08012","856","34007","Camden","N",
"Lakeland","TN","38002","901","47157","Shelby","A",
"Lakeland","TX","77301","936","48339","Montgomery","N",
"Lakeland Shores","MN","55043","651","27163","Washington","A",
"Lakeland Shrs","MN","55043","651","27163","Washington","A",
"Lakeline","OH","44095","440","39085","Lake","A",
"Lakemont","GA","30552","706","13241","Rabun","P",
"Lakemont","NY","14857","607","36123","Yates","P","P"
"Lakemoor","IL","60050","815","17111","McHenry","A",
"Lakemoor","IL","60051","815","17111","McHenry","A",
"Lakemore","OH","44250","330","39153","Summit","P","P"
"Lakenan","MO","63468","573","29205","Shelby","N",
"Lakepark","GA","31636","229","13185","Lowndes","N",
"Lakeport","CA","95453","707","06033","Lake","P",
"Lakeport","MI","48059","810","26147","Saint Clair","A",
"Lakeport","NH","03246","603","33001","Belknap","N",
"Lakeport","NH","03247","603","33001","Belknap","N","P"
"Lakeport","NY","13037","315","36053","Madison","N",
"Lakeport","SD","57063","605","46009","Bon Homme","N",
"Lakeport","TX","75603","903","48183","Gregg","N",
"Lakeridge","NV","89449","775","32005","Douglas","N","P"
"Lakeridge","WA","98391","253","53053","Pierce","N",
"Lakes of Four Seasons","IN","46307","219","18089","Lake","N",
"Lakeshore","CA","93634","559","06019","Fresno","P","P"
"Lakeshore","FL","33854","863","12105","Polk","P","P"
"Lakeshore","LA","71203","318","22073","Ouachita","N",
"Lakeshore","MS","39558","228","28045","Hancock","P","P"
"Lakeside","AR","71901","501","05051","Garland","N",
"Lakeside","AZ","85929","928","04017","Navajo","P",
"Lakeside","CA","92040","619","06073","San Diego","P",
"Lakeside","CO","80212","303","08031","Denver","N",
"Lakeside","CT","06758","860","09005","Litchfield","P",
"Lakeside","IA","50588","712","19021","Buena Vista","A",
"Lakeside","IN","46795","260","18087","Lagrange","N",
"Lakeside","LA","71360","318","22079","Rapides","N",
"Lakeside","MI","49116","269","26021","Berrien","P",
"Lakeside","MI","49128","269","26021","Berrien","A",
"Lakeside","MO","64801","417","29097","Jasper","N",
"Lakeside","MT","59922","406","30029","Flathead","P",
"Lakeside","NE","69351","308","31161","Sheridan","P",
"Lakeside","OH","43440","419","39123","Ottawa","A",
"Lakeside","OR","97449","541","41011","Coos","P",
"Lakeside","TX","76108","817","48439","Tarrant","A",
"Lakeside","TX","76135","817","48439","Tarrant","A",
"Lakeside","UT","84029","435","49045","Tooele","A",
"Lakeside","WA","98816","509","53007","Chelan","N",
"Lakeside City","TX","76308","940","48485","Wichita","N",
"Lakeside Heights","TX","78639","325","48299","Llano","N",
"Lakeside Marblehead","OH","43440","419","39123","Ottawa","P",
"Lakeside Park","KY","41017","859","21117","Kenton","A",
"Lakeside Village","TX","76671","254","48035","Bosque","N",
"Lakesite","TN","37379","423","47065","Hamilton","A",
"Laketon","IN","46943","260","18169","Wabash","P",
"Laketown","UT","84038","435","49033","Rich","P","P"
"Laketown","WI","54006","715","55095","Polk","N",
"Lakeview","AL","35971","256","01049","De Kalb","A",
"Lakeview","AR","72642","870","05005","Baxter","P",
"Lakeview","CA","92567","951","06065","Riverside","A",
"Lakeview","IL","60613","312","17031","Cook","N",
"Lakeview","MI","48850","989","26117","Montcalm","P",
"Lakeview","MO","65737","417","29209","Stone","N",
"Lakeview","NC","28350","910","37125","Moore","P","P"
"Lakeview","NV","89701","775","32510","Carson City","N",
"Lakeview","NY","11552","516","36059","Nassau","N",
"Lakeview","NY","11570","516","36059","Nassau","N",
"Lakeview","NY","14085","716","36029","Erie","N",
"Lakeview","OH","43331","937","39091","Logan","P",
"Lakeview","OR","97630","541","41037","Lake","P",
"Lakeview","TX","79239","806","48191","Hall","P",
"Lakeview","UT","84058","801","49049","Utah","N",
"Lakeview Estates","IN","47802","812","18167","Vigo","N",
"Lakeview Heights","KY","40351","606","21205","Rowan","A",
"Lakeview Heights","MO","65338","660","29015","Benton","N",
"Lakeview Park","WA","98851","509","53025","Grant","N",
"Lakeview Terrace","CA","91331","818","06037","Los Angeles","N",
"Lakeview Township","PA","18328","570","42103","Pike","A",
"Lakeville","CA","94952","707","06097","Sonoma","N",
"Lakeville","CT","06039","860","09005","Litchfield","P",
"Lakeville","IN","46536","574","18141","St Joseph","P",
"Lakeville","MA","02347","508","25023","Plymouth","P",
"Lakeville","MA","02348","508","25023","Plymouth","P","U"
"Lakeville","ME","04487","207","23019","Penobscot","A",
"Lakeville","MI","48366","248","26125","Oakland","P","P"
"Lakeville","MN","55044","952","27037","Dakota","P",
"Lakeville","NY","14480","585","36051","Livingston","P",
"Lakeville","OH","44638","419","39075","Holmes","P",
"Lakeville","PA","18438","570","42127","Wayne","P",
"Lakeville Estates","NY","11040","516","36059","Nassau","N",
"Lakeway","TX","78734","512","48453","Travis","A",
"Lakeway","TX","78738","512","48453","Travis","A",
"Lakewood","CA","90711","562","06037","Los Angeles","P","P"
"Lakewood","CA","90712","562","06037","Los Angeles","P",
"Lakewood","CA","90713","562","06037","Los Angeles","P",
"Lakewood","CA","90714","562","06037","Los Angeles","P","P"
"Lakewood","CA","90715","562","06037","Los Angeles","P",
"Lakewood","CA","90716","562","06037","Los Angeles","A",
"Lakewood","CA","90805","562","06037","Los Angeles","A",
"Lakewood","CO","80123","303","08059","Jefferson","A",
"Lakewood","CO","80214","303","08059","Jefferson","A",
"Lakewood","CO","80215","303","08059","Jefferson","A",
"Lakewood","CO","80225","303","08059","Jefferson","A",
"Lakewood","CO","80226","303","08059","Jefferson","A",
"Lakewood","CO","80227","303","08059","Jefferson","A",
"Lakewood","CO","80228","303","08059","Jefferson","A",
"Lakewood","CO","80232","303","08059","Jefferson","A",
"Lakewood","CO","80235","303","08059","Jefferson","A",
"Lakewood","CO","80236","303","08031","Denver","A",
"Lakewood","CO","80401","303","08059","Jefferson","A",
"Lakewood","IA","50211","515","19181","Warren","N",
"Lakewood","IL","60014","815","17111","McHenry","N",
"Lakewood","IL","62438","217","17173","Shelby","P",
"Lakewood","IN","47802","812","18167","Vigo","N",
"Lakewood","NJ","08701","732","34029","Ocean","P",
"Lakewood","NM","88254","575","35015","Eddy","P","P"
"Lakewood","NY","14750","716","36013","Chautauqua","P",
"Lakewood","OH","44107","216","39035","Cuyahoga","P",
"Lakewood","PA","18439","570","42127","Wayne","P",
"Lakewood","TN","37138","615","47037","Davidson","A",
"Lakewood","TX","77520","281","48201","Harris","N",
"Lakewood","VT","05488","802","50011","Franklin","N",
"Lakewood","WA","98409","253","53053","Pierce","A",
"Lakewood","WA","98439","253","53053","Pierce","P",
"Lakewood","WA","98496","253","53053","Pierce","P","P"
"Lakewood","WA","98497","253","53053","Pierce","P","P"
"Lakewood","WA","98498","253","53053","Pierce","P",
"Lakewood","WA","98499","253","53053","Pierce","P",
"Lakewood","WI","54138","715","55083","Oconto","P",
"Lakewood Club","MI","49457","231","26121","Muskegon","N",
"Lakewood Harbor","TX","76634","254","48035","Bosque","N",
"Lakewood Park","IL","62901","618","17077","Jackson","N",
"Lakewood Ranch","FL","34202","941","12081","Manatee","A",
"Lakewood Ranch","FL","34203","941","12081","Manatee","A",
"Lakewood Ranch","FL","34211","941","12081","Manatee","A",
"Lakewood Ranch","FL","34212","941","12081","Manatee","A",
"Lakewood Ranch","FL","34240","941","12115","Sarasota","A",
"Lakewood Village","TX","75068","972","48121","Denton","A",
"Lakin","KS","67860","620","20093","Kearny","P",
"Lakin","WV","25287","304","54053","Mason","A",
"Lakota","IA","50451","515","19109","Kossuth","P",
"Lakota","ND","58344","701","38063","Nelson","P",
"Lama","NM","87556","575","35055","Taos","N",
"Lamar","AR","72846","479","05071","Johnson","P",
"Lamar","CO","81052","719","08099","Prowers","P",
"Lamar","IN","47550","812","18147","Spencer","P",
"Lamar","MO","64759","417","29011","Barton","P",
"Lamar","MO","64766","417","29011","Barton","A","P"
"Lamar","MS","38642","662","28009","Benton","P",
"Lamar","NE","69023","308","31029","Chase","A",
"Lamar","OK","74850","405","40063","Hughes","P",
"Lamar","PA","16848","570","42035","Clinton","P","P"
"Lamar","SC","29069","843","45031","Darlington","P",
"Lamar","TX","78382","361","48007","Aransas","N",
"Lamar Park","MS","39401","601","28035","Forrest","N",
"Lamar University","TX","77707","409","48245","Jefferson","N",
"Lamard","IL","62842","618","17191","Wayne","N",
"Lamartine","PA","16375","814","42031","Clarion","P","P"
"Lamasco","KY","42038","270","21143","Lyon","N",
"Lamb","IL","62919","618","17069","Hardin","N",
"Lamb","KY","42141","270","21009","Barren","A",
"Lambert","AR","71929","501","05059","Hot Spring","N",
"Lambert","MO","63736","573","29201","Scott","N",
"Lambert","MS","38643","662","28119","Quitman","P",
"Lambert","MT","59243","406","30083","Richland","P",
"Lambert","OK","73728","580","40003","Alfalfa","A",
"Lambert Airport","MO","63145","314","29189","Saint Louis","N","P"
"Lambert Lake","ME","04454","207","23029","Washington","P","P"
"Lamberton","MN","56152","507","27127","Redwood","P",
"Lamberton","PA","15458","724","42051","Fayette","A",
"Lambertville","MI","48144","734","26115","Monroe","P",
"Lambertville","NJ","08530","609","34019","Hunterdon","P",
"Lambric","KY","41339","606","21025","Breathitt","A",
"Lambrook","AR","72353","870","05107","Phillips","P","P"
"Lambs Creek","PA","16933","570","42117","Tioga","N",
"Lambs Grove","IA","50208","641","19099","Jasper","N",
"Lambs Grove","MA","01562","508","25027","Worcester","N",
"Lambsburg","VA","24351","276","51035","Carroll","P",
"Lame Deer","MT","59043","406","30087","Rosebud","P","P"
"Lamesa","TX","79331","806","48115","Dawson","P",
"Lamine","MO","65233","660","29053","Cooper","N",
"Lamkin","LA","71201","318","22073","Ouachita","N",
"Lammers","MN","56678","218","27057","Hubbard","N",
"Lamoille","MN","55987","507","27169","Winona","N",
"Lamoille","NV","89828","775","32007","Elko","P",
"Lamoine","ME","04605","207","23009","Hancock","A",
"Lamona","WA","99144","509","53043","Lincoln","P",
"Lamoni","IA","50140","641","19053","Decatur","P",
"Lamont","CA","93241","661","06029","Kern","P",
"Lamont","FL","32336","850","12065","Jefferson","P",
"Lamont","IA","50650","319","19019","Buchanan","P",
"Lamont","ID","83420","208","16043","Fremont","N",
"Lamont","KS","66855","620","20073","Greenwood","P",
"Lamont","MI","49430","616","26139","Ottawa","P","P"
"Lamont","MS","38701","662","28151","Washington","N",
"Lamont","MS","38703","662","28151","Washington","A",
"Lamont","OK","74643","580","40053","Grant","P",
"Lamont","WA","99017","509","53075","Whitman","P",
"Lamont","WY","82322","307","56037","Sweetwater","N","P"
"Lamott","PA","19027","215","42091","Montgomery","A",
"Lamotte","IL","62451","618","17033","Crawford","N",
"Lamoure","ND","58415","701","38045","Lamoure","A",
"Lamoure","ND","58458","701","38045","Lamoure","P",
"Lamourie","LA","71346","318","22079","Rapides","N",
"Lampasas","TX","76550","512","48281","Lampasas","P",
"Lampe","MO","65681","417","29209","Stone","P",
"Lampeter","PA","17537","717","42071","Lancaster","P","P"
"Lamy","NM","87540","505","35049","Santa Fe","P",
"Lanagan","MO","64847","417","29119","McDonald","P",
"Lanai City","HI","96763","808","15009","Maui","P","P"
"Lanark","AR","71631","870","05011","Bradley","N",
"Lanark","IL","61046","815","17015","Carroll","P",
"Lanark","TX","75572","903","48067","Cass","N",
"Lanark","WV","25860","304","54081","Raleigh","P","P"
"Lanark Village","FL","32323","850","12037","Franklin","P","P"
"Lancaster","CA","93534","661","06037","Los Angeles","P",
"Lancaster","CA","93535","661","06037","Los Angeles","P",
"Lancaster","CA","93536","661","06037","Los Angeles","P",
"Lancaster","CA","93539","661","06037","Los Angeles","P","P"
"Lancaster","CA","93584","661","06037","Los Angeles","P","P"
"Lancaster","CA","93586","661","06037","Los Angeles","P","P"
"Lancaster","IA","52591","641","19107","Keokuk","N",
"Lancaster","IL","62855","618","17185","Wabash","P","P"
"Lancaster","KS","66041","913","20005","Atchison","P",
"Lancaster","KY","40444","859","21079","Garrard","P",
"Lancaster","KY","40446","859","21079","Garrard","P","U"
"Lancaster","MA","01523","978","25027","Worcester","P",
"Lancaster","MN","56735","218","27069","Kittson","P",
"Lancaster","MO","63548","660","29197","Schuyler","P",
"Lancaster","NH","03584","603","33007","Coos","P",
"Lancaster","NY","14086","716","36029","Erie","P",
"Lancaster","OH","43130","740","39045","Fairfield","P",
"Lancaster","PA","17573","717","42071","Lancaster","P","U"
"Lancaster","PA","17601","717","42071","Lancaster","P",
"Lancaster","PA","17602","717","42071","Lancaster","P",
"Lancaster","PA","17603","717","42071","Lancaster","P",
"Lancaster","PA","17604","717","42071","Lancaster","P","P"
"Lancaster","PA","17605","717","42071","Lancaster","P","P"
"Lancaster","PA","17606","717","42071","Lancaster","P","P"
"Lancaster","PA","17607","717","42071","Lancaster","P","P"
"Lancaster","PA","17608","717","42071","Lancaster","P","P"
"Lancaster","PA","17611","717","42071","Lancaster","P",
"Lancaster","PA","17622","717","42071","Lancaster","P","U"
"Lancaster","PA","17699","717","42071","Lancaster","P","U"
"Lancaster","SC","29720","803","45057","Lancaster","P",
"Lancaster","SC","29721","803","45057","Lancaster","P","P"
"Lancaster","SC","29722","803","45057","Lancaster","P","U"
"Lancaster","TN","38569","615","47159","Smith","P",
"Lancaster","TX","75134","972","48113","Dallas","P",
"Lancaster","TX","75146","972","48113","Dallas","P",
"Lancaster","VA","22503","804","51103","Lancaster","P",
"Lancaster","WI","53813","608","55043","Grant","P",
"Lancaster Junction","PA","17545","717","42071","Lancaster","N",
"Lance Creek","WY","82222","307","56027","Niobrara","P",
"Lancer","KY","41653","606","21071","Floyd","N",
"Lancing","TN","37770","423","47129","Morgan","P",
"Land O Lakes","FL","34637","813","12101","Pasco","P",
"Land O Lakes","FL","34638","813","12101","Pasco","P",
"Land O Lakes","FL","34639","813","12101","Pasco","P",
"Land O Lakes","WI","54540","715","55125","Vilas","P",
"Landa","ND","58783","701","38009","Bottineau","A",
"Landaff","NH","03585","603","33009","Grafton","A",
"Landaff","NH","03785","603","33009","Grafton","N",
"Landenberg","PA","19350","610","42029","Chester","P",
"Lander","WY","82520","307","56013","Fremont","P",
"Landers","CA","92285","760","06071","San Bernardino","P",
"Landes Station","WV","26847","304","54023","Grant","A",
"Landess","IN","46991","765","18053","Grant","N",
"Landfall Village","MN","55128","651","27163","Washington","A",
"Landgrove","VT","05148","802","50025","Windham","A",
"Landing","NJ","07850","973","34027","Morris","P",
"Landingville","PA","17972","570","42107","Schuylkill","A",
"Landis","AR","72650","870","05129","Searcy","N",
"Landis","NC","28088","704","37159","Rowan","P",
"Landis Store","PA","19512","610","42011","Berks","N",
"Landisburg","PA","17040","717","42099","Perry","P",
"Landisville","NJ","08326","856","34001","Atlantic","P",
"Landisville","PA","17538","717","42071","Lancaster","P",
"Lando","SC","29724","803","45023","Chester","P","P"
"Lando","SC","29729","803","45023","Chester","A",
"Landon","OH","45039","513","39165","Warren","N",
"Landover","MD","20785","301","24033","Prince Georges","A",
"Landover Hills","MD","20784","301","24033","Prince Georges","A",
"Landrum","SC","29356","864","45083","Spartanburg","P",
"Landrum","TX","78586","956","48061","Cameron","N",
"Landville","WV","25635","304","54045","Logan","A",
"Lane","CA","93534","661","06037","Los Angeles","N",
"Lane","IL","61750","217","17039","Dewitt","P","P"
"Lane","KS","66042","785","20059","Franklin","P",
"Lane","NV","89301","775","32033","White Pine","N",
"Lane","OK","74555","580","40005","Atoka","P",
"Lane","SC","29564","843","45089","Williamsburg","P",
"Lane","SD","57358","605","46073","Jerauld","P","P"
"Lane City","TX","77453","979","48481","Wharton","P","P"
"Laneburg","AR","71857","870","05099","Nevada","A",
"Lanedale","IA","50579","712","19025","Calhoun","N",
"Laneheart","MS","39669","601","28157","Wilkinson","N",
"Lanely","TX","75831","903","48289","Leon","N",
"Laneport","TX","76574","512","48491","Williamson","N",
"Lanes Prairie","MO","65013","573","29125","Maries","N",
"Lanesboro","IA","51451","712","19027","Carroll","P","P"
"Lanesboro","MA","01224","413","25003","Berkshire","A",
"Lanesboro","MA","01237","413","25003","Berkshire","P",
"Lanesboro","MN","55949","507","27045","Fillmore","P",
"Lanesboro","PA","18827","570","42115","Susquehanna","P","P"
"Lanesville","IL","62515","217","17167","Sangamon","A",
"Lanesville","IN","47136","812","18061","Harrison","P",
"Lanesville","NY","12450","845","36039","Greene","P",
"Lanett","AL","36863","334","01017","Chambers","P",
"Laneview","VA","22504","804","51057","Essex","P",
"Laneville","TX","75667","903","48401","Rusk","P",
"Lanexa","VA","23089","804","51127","New Kent","P",
"Lang Township","ME","04970","207","23007","Franklin","A",
"Langdale","AL","36854","334","01017","Chambers","N",
"Langdon","KS","67583","620","20155","Reno","A",
"Langdon","ND","58249","701","38019","Cavalier","P",
"Langdon","NH","03602","603","33005","Cheshire","A",
"Langdon","NY","13795","607","36007","Broome","N",
"Langdon Corners","NY","13617","315","36089","Saint Lawrence","N",
"Langdon Place","KY","40242","502","21111","Jefferson","A",
"Langeloth","PA","15054","724","42125","Washington","P","P"
"Langes Corner","WI","54208","920","55009","Brown","N",
"Langford","SD","57454","605","46091","Marshall","P",
"Langhorne","PA","19047","215","42017","Bucks","P",
"Langhorne","PA","19053","215","42017","Bucks","A",
"Langley","AR","71952","870","05109","Pike","P",
"Langley","KY","41645","606","21071","Floyd","P",
"Langley","OK","74350","918","40097","Mayes","P","P"
"Langley","SC","29834","803","45003","Aiken","P","P"
"Langley","VA","23665","757","51650","Hampton City","N",
"Langley","WA","98260","360","53029","Island","P",
"Langley AFB","VA","23665","757","51650","Hampton City","A",
"Langley Park","MD","20783","301","24033","Prince Georges","N",
"Langley Park","MD","20787","301","24033","Prince Georges","A","P"
"Langleyville","IL","62568","217","17021","Christian","A",
"Langlois","OR","97450","541","41015","Curry","P",
"Langor","MN","56630","218","27007","Beltrami","N",
"Langston","AL","35755","256","01095","Marshall","P",
"Langston","OK","73050","405","40083","Logan","P","P"
"Langsville","OH","45741","740","39105","Meigs","P",
"Langtry","TX","78871","432","48465","Val Verde","P","P"
"Langworthy","IA","52252","319","19105","Jones","P",
"Lanham","MD","20703","301","24033","Prince Georges","P","P"
"Lanham","MD","20706","301","24033","Prince Georges","P",
"Lanham","MD","20784","301","24033","Prince Georges","N",
"Lanham","NE","68415","402","31067","Gage","N",
"Lanham","TX","76538","254","48193","Hamilton","N",
"Lanham","WV","25159","304","54079","Putnam","A",
"Lanham Seabrook","MD","20703","301","24033","Prince Georges","A","P"
"Lanham Seabrook","MD","20706","301","24033","Prince Georges","A",
"Lanier","TX","75563","903","48067","Cass","N",
"Lankin","ND","58250","701","38099","Walsh","P",
"Lannon","WI","53046","262","55133","Waukesha","P",
"Lanoka Harbor","NJ","08734","609","34029","Ocean","P",
"Lansdale","PA","19446","215","42091","Montgomery","P",
"Lansdowne","MD","21227","410","24005","Baltimore","A",
"Lansdowne","PA","19050","610","42045","Delaware","P",
"Lansdowne","VA","20176","703","51107","Loudoun","A",
"Lanse","MI","49946","906","26013","Baraga","P",
"Lanse","PA","16849","814","42033","Clearfield","P","P"
"Lansford","ND","58750","701","38009","Bottineau","P",
"Lansford","PA","18232","570","42025","Carbon","P",
"Lansing","IA","52151","563","19005","Allamakee","P",
"Lansing","IL","60438","708","17031","Cook","P",
"Lansing","KS","66043","913","20103","Leavenworth","P",
"Lansing","MI","48901","517","26065","Ingham","P","P"
"Lansing","MI","48906","517","26065","Ingham","P",
"Lansing","MI","48908","517","26045","Eaton","P","P"
"Lansing","MI","48909","517","26065","Ingham","P","P"
"Lansing","MI","48910","517","26065","Ingham","P",
"Lansing","MI","48911","517","26065","Ingham","P",
"Lansing","MI","48912","517","26065","Ingham","P",
"Lansing","MI","48913","517","26065","Ingham","P","U"
"Lansing","MI","48915","517","26065","Ingham","P",
"Lansing","MI","48916","517","26065","Ingham","P","U"
"Lansing","MI","48917","517","26045","Eaton","P",
"Lansing","MI","48918","517","26065","Ingham","P","U"
"Lansing","MI","48919","517","26065","Ingham","P","U"
"Lansing","MI","48922","517","26065","Ingham","P","U"
"Lansing","MI","48924","517","26065","Ingham","P",
"Lansing","MI","48929","517","26065","Ingham","P","U"
"Lansing","MI","48930","517","26065","Ingham","P","U"
"Lansing","MI","48933","517","26065","Ingham","P",
"Lansing","MI","48937","517","26065","Ingham","P","U"
"Lansing","MI","48951","517","26065","Ingham","P","U"
"Lansing","MI","48956","517","26065","Ingham","P","U"
"Lansing","MI","48980","517","26065","Ingham","P","U"
"Lansing","MN","55950","507","27099","Mower","P","P"
"Lansing","NC","28643","336","37009","Ashe","P",
"Lansing","NY","14882","607","36109","Tompkins","P",
"Lansing","OH","43934","740","39013","Belmont","P","P"
"Lansing","WV","25862","304","54019","Fayette","P",
"Lansingburg","NY","12182","518","36083","Rensselaer","N",
"Lantana","FL","33462","561","12099","Palm Beach","A",
"Lantana","FL","33465","561","12099","Palm Beach","A","P"
"Lantana","TX","76226","940","48121","Denton","A",
"Lanton","MO","65775","417","29091","Howell","N",
"Lantrip","MS","38915","662","28013","Calhoun","N",
"Lantry","SD","57636","605","46041","Dewey","P","P"
"Lanty","AR","72110","501","05029","Conway","N",
"Lanyon","IA","50544","515","19187","Webster","N",
"Laona","MN","56673","218","27135","Roseau","N",
"Laona","WI","54541","715","55041","Forest","P",
"Laotto","IN","46763","260","18113","Noble","P",
"Lapark","PA","17562","717","42071","Lancaster","N",
"Lapaz","IN","46537","574","18099","Marshall","P","P"
"Lapeer","MI","48446","810","26087","Lapeer","P",
"Lapeer","NY","13803","607","36023","Cortland","N",
"Lapel","IN","46051","765","18095","Madison","P",
"Lapine","AL","36046","334","01041","Crenshaw","P",
"Lapine","LA","71292","318","22073","Ouachita","N",
"Laplace","LA","70068","985","22095","St John the Baptist","N",
"Laplace","LA","70069","985","22095","St John the Baptist","N","P"
"Laplata","MD","20646","301","24017","Charles","N",
"Lapoint","UT","84039","435","49047","Uintah","P",
"Laporte","CO","80535","970","08069","Larimer","P",
"Laporte","IN","46350","219","18091","La Porte","A",
"Laporte","MN","56461","218","27057","Hubbard","P",
"Laporte","PA","18626","570","42113","Sullivan","P","P"
"Laporte City","IA","50651","319","19013","Black Hawk","N",
"Lapwai","ID","83540","208","16069","Nez Perce","P",
"Laquey","MO","65534","573","29169","Pulaski","P",
"Laramie","WY","82051","307","56001","Albany","A",
"Laramie","WY","82063","307","56001","Albany","A",
"Laramie","WY","82070","307","56001","Albany","P",
"Laramie","WY","82071","307","56001","Albany","P","P"
"Laramie","WY","82072","307","56001","Albany","P",
"Laramie","WY","82073","307","56001","Albany","P","P"
"Larchland","IL","61462","309","17187","Warren","N",
"Larchmont","NY","10538","914","36119","Westchester","P",
"Larchwood","IA","51241","712","19119","Lyon","P",
"Lardo","ID","83638","208","16085","Valley","N",
"Laredo","MO","64652","660","29079","Grundy","P",
"Laredo","TX","78040","956","48479","Webb","P",
"Laredo","TX","78041","956","48479","Webb","P",
"Laredo","TX","78042","956","48479","Webb","P","P"
"Laredo","TX","78043","956","48479","Webb","P",
"Laredo","TX","78044","956","48479","Webb","P","P"
"Laredo","TX","78045","956","48479","Webb","P",
"Laredo","TX","78046","956","48479","Webb","P",
"Laredo","TX","78049","956","48479","Webb","P",
"Lares","PR","00669","787","72081","Lares","P",
"Large","PA","15025","412","42003","Allegheny","A",
"Largo","FL","33770","727","12103","Pinellas","P",
"Largo","FL","33771","727","12103","Pinellas","P",
"Largo","FL","33773","727","12103","Pinellas","P",
"Largo","FL","33774","727","12103","Pinellas","P",
"Largo","FL","33776","727","12103","Pinellas","A",
"Largo","FL","33777","727","12103","Pinellas","A",
"Largo","FL","33778","727","12103","Pinellas","P",
"Largo","FL","33779","727","12103","Pinellas","P","P"
"Largo","MD","20774","301","24033","Prince Georges","A",
"Largo","MD","20792","301","24033","Prince Georges","A","P"
"Lariat","CO","81144","719","08105","Rio Grande","N",
"Larimer","PA","15647","724","42129","Westmoreland","P",
"Larimer Hill","IN","47885","812","18167","Vigo","N",
"Larimers Corner","WA","98290","360","53061","Snohomish","N",
"Larimore","ND","58251","701","38035","Grand Forks","P",
"Lark","ND","58535","701","38059","Morton","A",
"Larkfield","CA","95403","707","06097","Sonoma","A",
"Larkinsburg","IL","62426","618","17049","Effingham","N",
"Larkslane","KY","41817","606","21119","Knott","A",
"Larkspur","CA","94939","415","06041","Marin","P",
"Larkspur","CA","94977","415","06041","Marin","P","P"
"Larkspur","CO","80118","303","08035","Douglas","P",
"Larksville","PA","18651","570","42079","Luzerne","A",
"Larksville","PA","18704","570","42079","Luzerne","A",
"Larned","KS","67550","620","20145","Pawnee","P",
"Laroche","SD","57532","605","46117","Stanley","N",
"Larose","LA","70373","985","22057","Lafourche","P",
"Larrabee","IA","51029","712","19035","Cherokee","P",
"Larrys Creek","PA","17740","570","42081","Lycoming","N",
"Larryville","PA","17740","570","42081","Lycoming","N",
"Larsen","WI","54947","920","55139","Winnebago","P",
"Larsen Bay","AK","99624","907","02150","Kodiak Island","P","P"
"Larslan","MT","59244","406","30105","Valley","P",
"Larson","ND","58727","701","38013","Burke","A",
"Larto","LA","71343","318","22025","Catahoula","A",
"Larue","MS","39564","228","28059","Jackson","N",
"Larue","PA","17327","717","42133","York","N",
"Larue","TX","75770","903","48213","Henderson","P",
"Larwill","IN","46764","260","18183","Whitley","P",
"Las Animas","CO","81054","719","08011","Bent","P",
"Las Cruces","NM","88001","575","35013","Dona Ana","P",
"Las Cruces","NM","88002","575","35013","Dona Ana","A",
"Las Cruces","NM","88003","575","35013","Dona Ana","P","P"
"Las Cruces","NM","88004","575","35013","Dona Ana","P","P"
"Las Cruces","NM","88005","575","35013","Dona Ana","P",
"Las Cruces","NM","88006","575","35013","Dona Ana","P","P"
"Las Cruces","NM","88007","575","35013","Dona Ana","P",
"Las Cruces","NM","88011","575","35013","Dona Ana","P",
"Las Cruces","NM","88012","575","35013","Dona Ana","P",
"Las Cruces","NM","88013","575","35013","Dona Ana","P","P"
"Las Marias","PR","00670","787","72083","Las Marias","P",
"Las Mesitas","CO","81120","719","08021","Conejos","N",
"Las Milpas","TX","78577","956","48215","Hidalgo","N",
"Las Nutrias","NM","87062","575","35053","Socorro","N",
"Las Palomas","NM","87942","575","35051","Sierra","N",
"Las Piedras","PR","00771","787","72085","Las Piedras","P",
"Las Placitas","NM","87530","505","35039","Rio Arriba","N",
"Las Plumas","CA","95965","530","06007","Butte","N",
"Las Rusias","TX","78586","956","48061","Cameron","N",
"Las Tablas","NM","87581","575","35039","Rio Arriba","A",
